cleaned_text,label
"kak..maaf nih bkn apa-apa. murid pep guardiola klo megang tim yg semi pro lwn tim epl ya jelas kalah kak. yg bisa diharapkan kita ya ke federasi. apa mereka cmn ngandelin pelatih, naturalisasi, timnas tanpa adanya sistem, blueprint, ekosistem, pembinaan?",0
"jadikan sty pelatih timnas hingga 10 tahun ke depan, kalo bisa naturalisasi sty biar bisa jadi ketua pssi.",1
"sedihnya ngeliat timnas sepakbola kebantai :( padahal sepakbola tuh super populer, berharap kedepannya timnas bisa bangkit.. ngeliat akun fans bola indo pasti komplainnya training ground, ngurus pemain naturalisasi gabecus, pelatihan club gak bener, fasilitas club jelek, dll..",0
"ini nih karena naturalisasi jadi berasa semua pemain harus main starter karena kalo nggak bakal kerasa sayang banget nggak dimainin, padahal mah yang namanya masuk timnas itu udah bagus mau lu jadi starter kek mau jadi pelapis kek valuenya sama.",2
"kl gak, setiap menjelang lakon timnas, selalu yang diteriakkan naturalisasi. maunya instan. kenapa gak dibenahi dulu dari aturan pssi nya? misal aturan pemain asing 3 +1 orang, tapi tidak bisa 2 atau seluruhnya striker. max 1 striker yg didaftar timnasday timnasgaruda",1
yes sampe saat ini belum ada naturalisasi bahkan yg keturunan masih susah masuk timnas korea. tp juga menyesuaikan dengan target sih. misal disuruh 8 besar piala asia 2023 pasti doi pikir keras dan bukan ga mungkin bawa naturalisasi. kalo cuma sea games mah ga perlu kata dia,2
"naturalisasi semuanya, cari pelatih dari belanda. boom! dapet timnas instan.",0
"sebener e untuk memajukan sepak bola indonesia, lebih efektif melakukan naturalisasi pengurus pssi daripada pemain harunaout",0
bukannya gak nasionalis gak dukung timnas... realistis boss... kalau sty sdh latih 5 tahunan dan dikasih bibit unggul mungkin lain cerita.. ini kan ngandalin catutan dan naturalisasi,0
"banyak kejutan terjadi.. kekuatan asia mulai berimbang, negara2 lain berkembang pesat, termasuk timnas indonesia. naturalisasi menampakkan hasil. pemain lokal pun berkembang. afcon2023 timnasindonesia sty",2
"kabayang lamun beneran bojan, terus amuk2an di locker room terus pemain naturalisasi anu maen di yurop teu tarima dibentak2 karena merasa hebat ujung2na curhat di medsos. bakal beak tah bojan ku suporter timnas, komo ku kaum rahim anget anu fanatik ka pemain tertentu",0
"iya betul. makanya kalo timnas indonesia mau kuat, harusnya jangan naturalisasi pemain keturunan eropa, tapi naturalisasi orang2 cina. cina adalah bangsa kuat, bahkan kalo seandainya diadu, timnas argentina atau brazil pun tidak akan mampu mengalahkan cina.",0
"elias dolah, tristan do, manuel bihr, philip roller nama2 pemain naturalisasi thai yg beken, pssi kalo cari pemain keturunan yg model bgini lah, jgn asal tamvan, skillnya juga harus diatas pemain lokal timnasday",2
"kalau bule bule pemain naturalisasi timnas, baru agak percaya dikit",2
"ttp terbaik utk timnas sty, sudah faham karakter pemain asia. jepang aja di latih pelatih lokasi bisa ngalahin jerman, spanyol bahkan brazil. sty bersama timnas indonesia jg bisa spt jepang dan korsel. soal pemain naturalisasi, sty sudah buktikan nukangi mereka dg ciamik",2
naturalisasi timnas indonesia wajah sepak bola nasional kita yang perlahan lahan menapaki jalur yang benar berkat kebijakan naturalisasi yang benar selengkapnya:,1
liga kacau tidak berprestasi timnas kesulitan mencari pemain bagus solusi : naturalisasi. kan penontonnya yang tidak berkualitas? ya solusinya naturalisasi penonton aja.,0
"semuanya pantes, mungkin kita bisa naturalisasi tsubasa biar timnas kita tambah kuat bung acid",2
match stefano lilipaly bersama timnas terakhir yg gue tonton di gbk ina vs mas 5 sept 2019 kalah 2-3 yg gol in indo pemain naturalisasi from brasil kalau gak salah abis itu agak kapok nonton timnas krn ada keributan udah kalah plg nya terjebak,0
jepang dan para hafu di timnas jepang *termasuk naturalisasi,1
lebih baik indonesia naturalisasi seluruh pemain chelsea daripada di liga kalah melulu. dan dijamin timnas indonesia akan berprestasi.,2
"naturalisasi untuk prestasi? tidak. naturalisasi untuk menutupi ketidakmampuan pssi mengurus sepakbola nasional, mengamankan bisnis mengambil keuntungan dari liga yg tidak jelas, memuaskan nafsu masyarakat indonesia terhadap timnas dibalut dengan nasionalisme.",2
"harusnya bakal keliatan jelas bedanya, oratmangun dkk kan sebenernya masih muda dan ok, belum lagi pemain yg diluar lagi belanda kaya sandy walsh, kevin diks, yg kaya gini ini kalo di malay, fil, sama thai pasti udah masuk naturalisasi + main di timnas sih.",2
"ke persebaya, persib, atau opsi ambil naturalisasi untuk timnas indonesia",1
"buat yg naturalisasi jalur 5 tahun menetap di indo kenapa gak dipanggil timnas lagi? soalnya udh keburu tua usianya, rata baru diurus naturalisasi pas kepala 3, dah gitu kebanyakan yg masuk jalur ini ya buat syarat aja biar si pemain tsb bisa main di klub dgn kuota lokal.",1
bener juga. bisa makan mie goreng pake nasi kupikir harus jadi syarat naturalisasi pemain timnas.,2
"kita bangga dgn perjuangan anak u-17.harapan/asa mereka bisa lanjut mnjadi timnas senior.bagus,namun kecil kemungkinan,mengingat programnya rekruit pemain naturalisasi sebanyak2nya.demi juara,timnas akan diisi olh naturalisasi.pemain akamsi harap sabar.",2
"makanya jangan terlalu overproud dan sembah2 naturalisasa naturalisasi. pemain2 ini kualitas buangan semua makanya mau terima naturalisasi dari negara yg fifa ranking 150 radja nainggolan waktu itu mana mau dinaturalisasi gini, standarnya cukup utk dipanggil timnas belgia",2
mungkin beliau berminat ikut program naturalisasi untuk timnas indonesia,1
"berharap dalam 2 tahun kedepan banyak pemain kualitas kelas 1 seperti mees masuk timnas indonesia, baik lewat naturalisasi/diaspora ataupun dari timnas junior kita. timnasday",2
efwan! sudah saatnya leclerc (putra daerah) di naturalisasi untuk timnas sepak bola indonesia,1
"mereka kan masih ada keturunan darah italia bisa milih timnas mana yang dibela jadi gak bisa dibilang naturalisasi, contohnya elkan baggott, bahkan timnas prancis aja banyak yang bukan keturunan asli.",0
"tuntutan akan kehadiran pemain naturalisasi? tenang, pak udah mendatangkan jay idzes nih. tambah yakin dong jika pak erick bakal mampu membawa timnas garuda semakin mendunia. . etbikinpssimendunia",2
"walaupun kalah dengan tanpa mencetak satu goal pun,seenggaknya dari sisi permainan timnas indonesia ada progress,lini tengah berani megang bola, tinggal linindepan aja diperbaiki finishing nya lini bertahan lebih kokoh,naturalisasi kali ini impactnya gede bgt buat tim dibanding..",2
....salah satu cara menaikkan level timnas ya dg naturalisasi.....kalau bisa mulai dari timnas u-19 mulai diramaikan dg naturalisasi....,1
"apakah mereka (tim geypens, ole romeny, mauro zijlstra) adalah beberapa pemain keturunan yang akan datang ke indonesia di bulan september nanti untuk menjalani proses naturalisasi oleh pssi guna membela timnas garuda ?",1
"gas gas. ga usah mikirin pemain lokal yg protes kebanyakan naturalisasi katanya~ karena kalo ga ditrigger begini, bakalan jalan ditempat doang mereka, ga mau maju dan abroad kalau emang pengen ke timnas..",0
"waktu indonesia bagian ribut pembinaan vs naturalisasi karena saya ga kebagian apa2, mari nikmati aja sambil misah misuh. saya dapat senangnya aja kalo timnas berprogress atau bahkan bisa menang.",2
"setelah naturalisasi dan main di liga indonesia, gak dipanggil2 timnas lagi",1
"jangan puji pemain naturalisasi timnas indonesia berlebihan, nanti pemain lokal bisa sakit hati tau lah siapa",0
timnas indonesia lebih baik karena naturalisasi. apa iya indonesia lebih baik juga jika dalam pemerintahannya ada pejabat naturalisasi?,0
terus kenapa banyak yang kepengen timnas diisi pake pemain naturalisasi atau keturunan dibanding pemain lokal?,0
naturalisasi di timnas indonesia sekarang agak berbeda karena mengutamakan harus ada garis keturunan (leluhur) indonesia dari sang pemain yg bersangkutan. kalau dahulu itu tidak dipertimbangkan..,0
makin banyak naturalisasi makin nggak semangat nonton timnas,0
saya sangat mendukung anda broo sandy walsh... untuk cepat2 di naturalisasi dan memperkuat timnas indonesia... tapi sayang pssi ga peka peka,0
beruntung bgt timnas indonesia bisa naturalisasi verdonk,2
salut untuk indra sjafri. 3 kali bawa timnas indonesia tanpa ada pemain naturalisasi. terima kasih pak,2
"sebenarnya nggak ada naturalisasi yang gagal, kembali lagi ke awal menjadi wni adalah hak seseorang asalkan memenuhi kriteria dan sesuai hukum negara. agar tak di cap “naturalisasi gagal” kasus joni bisa jadi pelajaran. saat ia membela timnas pada waktu yang tak “ideal”",2
"di tengah gelombang naturalisasi yang masif, tersisa anomali seperti marceng, ridho, dan kambuaya. pemain (lokal) yang cerdas, penuh insting, teknik dasar yang baik, dan bermain apik malam ini. ini seakan menyeleksi sejauh mana pemain lokal kita bisa berbicara di squad timnas",2
"mau di gaji atau uang saku, sah sah aja, lanjutkan, pssi mendunia.. pemain naturalisasi yang dipanggil bela timnas indonesia itu dapat gaji atau cuma uang saku saja? akhirnya terungkap, ternyata…",1
"tapi gua respect sih ama ketum baru ini,dia totalitas mendukung timnas ,mensuport apa keperluan timnas plus bonus uang jajan /thr timnas.problemnya ada di tim manejemnnya ,sekjen kembalikan ratu tisha dan dirtek ganti dengan seseorang yang ga anti naturalisasi",2
"naturalisasi pemainan timnas itu ga gratis. ibarat barang, kita beli produk jadi terus dikasih label merah putih nasionalisme. mirip kayak esemka, onderdil hasil impor, dikutak-kutik sedikit, terus dibilang karya anak bangsa. lucunya negeri ini. cc",0
"kenapa sih aturan soal naturalisasi pemain ini ada? kalo itu ngga ada, negara mana pun tinggal nyosorin duit buat beli pemain untuk main di timnas mereka. akhirnya sepakbola cuma jadi mainannya federasi yang fulusnya banyak (walau realitas pahitnya ya sebenarnya udah begini).",0
"padahal dari semua pemain naturalisasi timnas indonesia, van beukering yg background-nya paling meyakinkan. tapi yaaa... begitulah.",0
semoga di naturalisasi timnas garuda,2
"diliat dr aspek fasilitas dsb. nampaknya kita kalah dr 3 negara itu, tp mngkin afc punya pertimbangan lain ngeliat animo fans timnas klo main di indonesia. ya kita liat aja lobi2 kedepannya, yg pnting pas piala asia pemain naturalisasi udh bisa main deh.",2
naturalisasi aja ke timnas garuda,1
untuk apa pemain naturalisasi kalau timnas indonesia tak berprestasi,0
"dari zaman dulu juga mayoritas pemain timnas isinya anak muda indonesia, sampe sekarang juara aff juga gak bisa. naturalisasi itu solusi jangka pendek, harusnya dpr mendorong pssi untuk membenahi pembinaan dan infrastruktur.",0
setuju. naturalisasi pemain timnas sampai dominan di tim mirip dg hilirisasi tapi yg bikin smelter cina dan hasilnya dibawa ke cina.,0
"ternyata naturalisasi juga buat kebutuhan klub, bukan cuma kebutuhan timnas.",1
"gk aah, malah diluar negara arab, jepang yg pertama di asia timur yg pake naturalisasi... inget gak ada bbrp bule brazil di timnas mreka wkt prtma kali lolos pildun 98 bro??",0
"klo dilihat timnas indonesia punya potensi bsa ada rank 100 besar karena ada diaspora. tpi. sty tidak bsa memanfaatkan bnyknya diaspora kita, contohnya sty lbh pilih panggil hokky caraka, arkhan kaka, dibandingkan naturalisasi mauro ziljstra atau setidaknya",1
"karena naturalisasi bisa buat timnas dki jakarta bisa lebih beragam, ada yg dari zimbabwe, oslo, wonogiri dll",2
fred kalo ga dipanggil timnas brasil mending jadi pemain naturalisasi di indo aja dah,0
kalo banyak pemain luar harus di angkut semuanya gitu mas ? ga kan ? lagi juga kalo kebanyakan pemain luar pemain lokal ga ada prestasi nya dong ? percuma aja timnas indonesia jika pemainnya naturalisasi semua,0
"paling bener naturalisasi semua aja timnas ini, lokalannya sendiri aja gak yakin hidup dari sepakbola",0
naturalisasi gak melulu soal timnas/klub bro. bisa faktor si pemain udah kerasan tinggal di indonesia pengen jd warga indonesia. gak guna? buat luu emang gak guna tp buat si pemain berguna,2
"memang bagus para pemain muda dimainkan, tapi kita butuh para pemain naturalisasi krn mental mereka adalah faktor pembeda utama. timnasday timnas timnasindonesia worldcupqualifiers",1
"kalo statement nya ngegeneralisir sih payah ya, soalnyavkalo di sepak bola naturalisasi sebelum sebelumny aharus diakui semang ya ngga ok ok amat, soaonya rata rata udah terlalu tua dan susah kepake di timnas, tapi coba liatnya ke pemain half blood yg main di liga belanda",0
"pak erick tohir juga harus out sebagai pertanggung jawaban atas kegagalan keputusannya. selain terlalu instan mengandalkan naturalisasi sampai stok tumpah2, liga 1 jg tidak diperbaiki. ini bisa jadi bumerang untuk timnas indonesia dan masa depan sepak bola indonesia.",0
naturalisasi jadi hal tabu di timnas indonesia doang sih,0
"mungkin sudah naturalisasi, bukan hanya timnas saja.",0
"dia gk mau di naturalisasi keknya, dia bs msk starting timnas belanda kedepannya. drpd hrs maksa join ke timnas indo",0
saat kita gadang-gadang pemain timnas berada di liga eropa sekarang mereka berbalik naturalisasi di liga indonesia,1
"td ngomel karena sty/dirtek timnas g ada omongan apa² ke pelatih² club liga 1 bang, tapi giliran manggil pemain yang abroad/naturalisasi langsung disamperin ke sana. semacam lu g ada omongan apa² tapi tiba² minta/nuntut hal yang banyak.",0
"halah, nanti klo berprestasi jg anak cucunya ditawari naturalisasi masuk timnas.. *ngomong opo to ki?",0
"yes negara asean liga sudah mapan, mereka tambah naturalisasi grade a udah lari kencang pasti mereka",2
"semua manusia yang waras pasti tidak ada yang menentang naturalisasi kalau sudah sesuai hukum yang berlaku, apalagi yang dipermasalahkan? segelintir orang saja yang iri dengan pencapaian beberapa orang yang sudah bersumbangsih terhadap perkembangan timnas indonesia",0
gara2 ini jadi bikin tulisan berjudul “timnas naturalisasi”,1
"kebayang ga sih kalo kita naturalisasi max verstappen buat dijadikan striker, dijamin ngacir banget mainnya timnas indonesia blibli",2
anjay. pemain naturalisasi baru timnas.,1
menjadi penyebab kedua pemain tersebut tidak bisa memperkuat timnas indonesia. seperti yang kita tahu jika indra sjafrie dikenal jarang menggunakan pemain naturalisasi di dalam timnya. alhasil jika melihat permainan timnas indonesia yang terseok-seok saat ini seharusnya pssi,0
"anak-anak indonesia bermain sepakbola menggunakan buah kelapa, itu yang harus dilatih dan diarahkan, bukan malah naturalisasi para bule-bule lemah masuk timnas. video selengkapnya sty balik? kerjanya hanya beli pemain bule? apa hebatnya?",0
"iya, mending naturalisasi aja gak sih mudryk, ini timnas ukraina kalo jumpa timnas indonesia, gak tau nasibnya gimana",0
cukup menikmati liga dunia kecuali liga indonesia dan timnas naturalisasi,2
"kebanyakan yg sudah2 pemain dinaturalisasi hanya untuk kepentingan club, bukan timnas, lalu mereka yg gasuka dgn pemain naturalisasi menjudge klau para pemain naturalisasi pasti gagal, kasian untuk pemain keturunan, padahal dia juga punya hak yg sama untuk bela timnas.",0
"tumben2an ketum timnas ngelarang club main di stadion a, b, c, d, dll. udah paling bener ketum timnas itu fokus main pildun2-an sama pemain naturalisasi nya aja.",0
mau siapapun punya hak sama bela timnas asalkan punya kualitas. bagaimana caranya pemain amatir/biasa jadi berkualitas kalau kompetisi atau menit bermainnya sedikit? pssi cenderung memilih langkah pendek (naturalisasi) daripada jangka panjang (buat kompetisi sebanyak2nya).,0
